DA2021,DA2021_intersect
35240762,35240113
35240762,35240114
35240762,35240115
35240762,35240116
35240762,35240117
35240762,35240118
35240762,35240120
35240762,35240124
35240762,35240125
35240762,35240189
35240762,35240210
35240762,35240221
35240762,35240222
35240762,35240289
35240762,35240290
35240762,35240291
35240762,35240292
35240762,35240293
35240762,35240298
35240762,35240307
35240762,35240602
35240762,35240619
35240762,35240620
35240762,35240699
35240762,35240700
35240762,35240701
35240762,35240705
35240762,35240706
35240762,35240707
35240762,35240713
35240762,35240714
35240762,35240715
35240762,35240761
35240762,35240765
35240762,35240766
35240762,35240767
35240762,35240952
35240762,35240968
35240765,35240289
35240765,35240292
35240765,35240698
35240765,35240699
35240765,35240700
35240765,35240701
35240765,35240705
35240765,35240706
35240765,35240707
35240765,35240708
35240765,35240709
35240765,35240710
35240765,35240713
35240765,35240761
35240765,35240762
35240765,35240766
35240766,35240114
35240766,35240292
35240766,35240293
35240766,35240619
35240766,35240699
35240766,35240700
35240766,35240701
35240766,35240705
35240766,35240706
35240766,35240707
35240766,35240708
35240766,35240713
35240766,35240714
35240766,35240715
35240766,35240761
35240766,35240762
35240766,35240765
35240766,35240952
35240767,35210504
35240767,35212081
35240767,35240098
35240767,35240099
35240767,35240100
35240767,35240101
35240767,35240102
35240767,35240104
35240767,35240114
35240767,35240115
35240767,35240293
35240767,35240604
35240767,35240608
35240767,35240609
35240767,35240619
35240767,35240620
35240767,35240674
35240767,35240713
35240767,35240715
35240767,35240731
35240767,35240761
35240767,35240762
35240767,35240768
35240767,35240769
35240767,35240918
35240767,35240931
35240767,35240948
35240767,35240952
35240767,35240953
35240767,35240957
35240767,35240962
35240767,35240963
35240767,35240964
35240767,35240965
35240767,35240966
35240767,35240967
35240767,35240968
35240767,35240969
35240767,35240970
35240767,35240978
35240767,35240980
35240767,35240982
35240767,35240986
35240767,35241034
35240767,35241035
35240767,35241039
35240768,35240098
35240768,35240099
35240768,35240100
35240768,35240101
35240768,35240102
35240768,35240104
35240768,35240106
35240768,35240184
35240768,35240604
35240768,35240605
35240768,35240606
35240768,35240607
35240768,35240608
35240768,35240609
35240768,35240619
35240768,35240767
35240768,35240769
35240768,35240786
35240768,35240952
35240768,35240966
35240768,35240967
35240768,35240968
35240769,35240098
35240769,35240099
35240769,35240100
35240769,35240101
35240769,35240102
35240769,35240104
35240769,35240609
35240769,35240619
35240769,35240620
35240769,35240767
35240769,35240768
35240769,35240952
35240769,35240967
35240769,35240968
35240770,35210436
35240770,35210438
35240770,35210442
35240770,35210443
35240770,35210487
35240770,35210488
35240770,35210490
35240770,35210491
35240770,35210492
35240770,35210497
35240770,35210498
35240770,35210501
35240770,35210504
35240770,35210505
35240770,35210513
35240770,35212080
35240770,35212081
35240770,35240126
35240770,35240127
35240770,35240128
35240770,35240129
35240770,35240131
35240770,35240132
35240770,35240134
35240770,35240157
35240770,35240165
35240770,35240166
35240770,35240167
35240770,35240168
35240770,35240211
35240770,35240600
35240770,35240760
35240770,35240771
35240770,35240772
35240770,35240773
35240770,35240774
35240770,35240776
35240770,35240779
35240770,35240817
35240770,35240859
35240770,35240952
35240770,35240953
35240770,35240954
35240770,35240955
35240770,35240957
35240771,35212081
35240771,35240165
35240771,35240600
35240771,35240760
35240771,35240770
35240771,35240772
35240771,35240773
35240771,35240774
35240771,35240776
35240771,35240777
35240771,35240779
35240771,35240817
35240771,35240818
35240771,35240859
35240771,35240861
35240771,35240952
35240771,35240953
35240771,35240954
35240771,35240955
35240771,35240957
35240772,35212081
35240772,35240165
35240772,35240166
35240772,35240600
35240772,35240760
35240772,35240770
35240772,35240771
35240772,35240773
35240772,35240774
35240772,35240776
35240772,35240779
35240772,35240859
35240772,35240953
35240773,35240165
35240773,35240166
35240773,35240770
35240773,35240771
35240773,35240772
35240773,35240774
35240773,35240776
35240773,35240777
35240773,35240779
35240773,35240859
35240773,35240861
35240773,35240953
35240774,35212081
35240774,35240165
35240774,35240166
35240774,35240167
35240774,35240168
35240774,35240171
35240774,35240172
35240774,35240173
35240774,35240188
35240774,35240600
35240774,35240760
35240774,35240770
35240774,35240771
35240774,35240772
35240774,35240773
35240774,35240776
35240774,35240777
35240774,35240779
35240774,35240818
35240774,35240819
35240774,35240859
35240774,35240861
35240774,35240953
35240776,35212081
35240776,35240760
35240776,35240770
35240776,35240771
35240776,35240772
35240776,35240773
35240776,35240774
35240776,35240777
35240776,35240779
35240776,35240816
35240776,35240817
35240776,35240818
35240776,35240819
35240776,35240859
35240776,35240861
35240776,35240952
35240776,35240953
35240776,35240954
35240776,35240955
35240776,35240956
35240776,35240957
35240777,35240165
35240777,35240166
35240777,35240171
35240777,35240172
35240777,35240173
35240777,35240175
35240777,35240188
35240777,35240771
35240777,35240773
35240777,35240774
35240777,35240776
35240777,35240779
35240777,35240816
35240777,35240817
35240777,35240818
35240777,35240819
35240777,35240820
35240777,35240859
35240777,35240861
35240777,35240953
35240777,35240955
35240777,35240956
35240779,35240165
35240779,35240166
35240779,35240167
35240779,35240168
35240779,35240170
35240779,35240171
35240779,35240172
35240779,35240173
35240779,35240174
35240779,35240175
35240779,35240188
35240779,35240600
35240779,35240770
35240779,35240771
35240779,35240772
35240779,35240773
35240779,35240774
35240779,35240776
35240779,35240777
35240779,35240816
35240779,35240817
35240779,35240818
35240779,35240819
35240779,35240820
35240779,35240859
35240779,35240861
35240780,35240318
35240780,35240353
35240780,35240354
35240780,35240648
35240780,35240650
35240780,35240651
35240780,35240654
35240780,35240655
35240780,35240656
35240780,35240660
35240780,35240661
35240780,35240663
35240780,35240664
35240780,35240665
35240780,35240669
35240780,35240758
35240780,35240759
35240780,35240782
35240780,35240783
35240780,35240907
35240780,35240910
35240780,35240911
35240780,35240912
35240780,35240916
35240780,35240918
35240780,35240991
35240780,35240992
35240780,35240994
35240780,35240999
35240780,35241000
35240780,35241037
35240780,35241038
35240780,35241039
35240782,35240318
35240782,35240321
35240782,35240353
35240782,35240354
35240782,35240356
35240782,35240358
35240782,35240359
35240782,35240648
35240782,35240649
35240782,35240650
35240782,35240651
35240782,35240654
35240782,35240655
35240782,35240660
35240782,35240661
35240782,35240758
35240782,35240780
35240782,35240907
35240782,35240910
35240782,35240911
35240782,35240916
35240782,35240918
35240782,35240994
35240782,35241039
35240783,35240317
35240783,35240318
35240783,35240651
35240783,35240654
35240783,35240655
35240783,35240656
35240783,35240659
35240783,35240660
35240783,35240661
35240783,35240662
35240783,35240663
35240783,35240664
35240783,35240665
35240783,35240666
35240783,35240669
35240783,35240678
35240783,35240758
35240783,35240759
35240783,35240780
35240783,35240785
35240785,35240317
35240785,35240318
35240785,35240532
35240785,35240651
35240785,35240655
35240785,35240656
35240785,35240659
35240785,35240660
35240785,35240661
35240785,35240662
35240785,35240663
35240785,35240664
35240785,35240666
35240785,35240678
35240785,35240681
35240785,35240682
35240785,35240683
35240785,35240684
35240785,35240783
35240785,35240989
35240785,35240990
35240786,35240098
35240786,35240099
35240786,35240100
35240786,35240106
35240786,35240108
35240786,35240109
35240786,35240176
35240786,35240179
35240786,35240180
35240786,35240181
35240786,35240182
35240786,35240184
35240786,35240604
35240786,35240605
35240786,35240606
35240786,35240607
35240786,35240608
35240786,35240609
35240786,35240611
35240786,35240612
35240786,35240613
35240786,35240614
35240786,35240768
35240786,35240787
35240786,35240788
35240786,35240789
35240786,35240790
35240786,35240816
35240786,35240817
35240786,35240819
35240786,35240820
35240786,35240952
35240786,35240953
35240786,35240954
35240786,35240955
35240786,35240956
35240786,35240957
35240786,35240958
35240786,35240959
35240786,35240960
35240786,35240961
35240786,35240962
35240786,35240963
35240786,35240965
35240786,35240966
35240786,35240967
35240787,35240098
35240787,35240175
35240787,35240176
35240787,35240177
35240787,35240179
35240787,35240180
35240787,35240184
35240787,35240604
35240787,35240610
35240787,35240611
35240787,35240612
35240787,35240613
35240787,35240614
35240787,35240786
35240787,35240788
35240787,35240789
35240787,35240790
35240787,35240816
35240787,35240817
35240787,35240819
35240787,35240820
35240787,35240955
35240787,35240956
35240787,35240957
35240787,35240960
35240787,35240961
35240787,35240966
35240788,35240098
35240788,35240176
35240788,35240184
35240788,35240604
35240788,35240611
35240788,35240612
35240788,35240613
35240788,35240614
35240788,35240786
35240788,35240787
35240788,35240789
35240788,35240790
35240788,35240816
35240788,35240820
35240788,35240956
35240788,35240957
35240788,35240960
35240788,35240961
35240788,35240966
35240789,35240098
35240789,35240106
35240789,35240108
35240789,35240109
35240789,35240179
35240789,35240180
35240789,35240181
35240789,35240182
35240789,35240184
35240789,35240604
35240789,35240611
35240789,35240612
35240789,35240613
35240789,35240614
35240789,35240786
35240789,35240787
35240789,35240788
35240789,35240790
35240789,35240816
35240789,35240956
35240789,35240957
35240789,35240960
35240789,35240961
35240789,35240966
35240790,35240176
35240790,35240177
35240790,35240179
35240790,35240180
35240790,35240184
35240790,35240610
35240790,35240611
35240790,35240612
35240790,35240613
35240790,35240614
35240790,35240786
35240790,35240787
35240790,35240788
35240790,35240789
35240790,35240816
35240790,35240820
35240791,35240059
35240791,35240060
35240791,35240061
35240791,35240064
35240791,35240066
35240791,35240067
35240791,35240077
35240791,35240079
35240791,35240081
35240791,35240082
35240791,35240083
35240791,35240084
35240791,35240085
35240791,35240086
35240791,35240087
35240791,35240792
35240791,35240793
35240791,35240828
35240791,35240829
35240791,35240871
35240791,35240873
35240791,35240874
35240792,35240059
35240792,35240060
35240792,35240061
35240792,35240064
35240792,35240066
35240792,35240067
35240792,35240068
35240792,35240069
35240792,35240077
35240792,35240078
35240792,35240079
35240792,35240081
35240792,35240082
35240792,35240083
35240792,35240086
35240792,35240087
35240792,35240791
35240792,35240793
35240792,35240828
35240792,35240829
35240792,35240871
35240793,35240060
35240793,35240067
35240793,35240068
35240793,35240075
35240793,35240076
35240793,35240077
35240793,35240078
35240793,35240079
35240793,35240081
35240793,35240082
35240793,35240083
35240793,35240084
35240793,35240085
35240793,35240086
35240793,35240087
35240793,35240791
35240793,35240792
35240793,35240939
35240793,35241022
35240793,35241023
35240793,35241027
35240795,35240015
35240795,35240016
35240795,35240026
35240795,35240030
35240795,35240626
35240795,35240729
35240795,35240730
35240795,35240732
35240795,35240736
35240795,35240737
35240795,35240738
35240795,35240739
35240795,35240742
35240795,35240752
35240795,35240753
35240795,35240754
35240795,35240755
35240795,35240796
35240795,35240797
35240795,35240798
35240795,35240799
35240795,35240800
35240795,35240801
35240795,35240802
35240795,35240803
35240795,35240804
35240795,35240805
35240795,35240813
35240795,35240814
35240795,35240835
35240795,35240837
35240795,35240838
35240795,35240839
35240795,35240840
35240795,35240841
35240795,35240842
35240795,35240843
35240795,35240844
35240795,35240845
35240795,35240846
35240795,35240971
35240795,35240972
35240796,35240736
35240796,35240737
35240796,35240738
35240796,35240752
35240796,35240795
35240796,35240797
35240796,35240798
35240796,35240799
35240796,35240800
35240796,35240801
35240796,35240802
35240796,35240813
35240796,35240840
35240796,35240841
35240796,35240842
35240796,35240844
35240797,35240626
35240797,35240729
35240797,35240730
35240797,35240732
35240797,35240736
35240797,35240737
35240797,35240738
35240797,35240752
35240797,35240753
35240797,35240754
35240797,35240755
35240797,35240795
35240797,35240796
35240797,35240798
35240797,35240799
35240797,35240800
35240797,35240801
35240797,35240802
35240797,35240803
35240797,35240813
35240797,35240840
35240797,35240841
35240797,35240842
35240797,35240844
35240797,35240846
35240798,35240736
35240798,35240737
35240798,35240738
35240798,35240752
35240798,35240795
35240798,35240796
35240798,35240797
35240798,35240799
35240798,35240800
35240798,35240801
35240798,35240802
35240798,35240803
35240798,35240804
35240798,35240805
35240798,35240813
35240798,35240840
35240798,35240841
35240798,35240842
35240798,35240844
35240799,35240736
35240799,35240737
35240799,35240738
35240799,35240752
35240799,35240795
35240799,35240796
35240799,35240797
35240799,35240798
35240799,35240800
35240799,35240801
35240799,35240802
35240799,35240803
35240799,35240804
35240799,35240805
35240799,35240806
35240799,35240813
35240799,35240840
35240799,35240841
35240799,35240842
35240799,35240844
